"","keyid","title","start","end","language","country","duration","tooltip","l_color"
"1352","uhinemislehtkoo","Ühinemisleht : Kõo valla, Kõpu valla, Suure-Jaani valla ja Võhma linna ühine väljaanne","2017-09-05","2017-12-04","Estonian","Estonia",0.246575342465753,"Ühinemisleht : Kõo valla, Kõpu valla, Suure-Jaani valla ja Võhma linna ühine väljaanne<br>From <b>2017-09-05</b> to <b>2017-12-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1353","uhinemislehtpoltsamaa","Ühinemisleht : Põltsamaa linna, Põltsamaa valla, Pajusi valla ja Puurmani valla ühine infokandja","2016-11-01","2017-09-01","Estonian","Estonia",0.832876712328767,"Ühinemisleht : Põltsamaa linna, Põltsamaa valla, Pajusi valla ja Puurmani valla ühine infokandja<br>From <b>2016-11-01</b> to <b>2017-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1354","uhistoo","Ühistöö : Rapla maakonna ajaleht","1960-01-05","1995-12-23","Estonian","Estonia",35.9890410958904,"Ühistöö : Rapla maakonna ajaleht<br>From <b>1960-01-05</b> to <b>1995-12-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1355","uhistransport","Ühistransport","2017-03-01","2020-03-01","Estonian","Estonia",3.0027397260274,"Ühistransport<br>From <b>2017-03-01</b> to <b>2020-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1356","uhistransportrus","Ühistransport : общественный транспорт","2017-03-01","2020-03-01","Russian","Estonia",3.0027397260274,"Ühistransport : общественный транспорт<br>From <b>2017-03-01</b> to <b>2020-03-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1357","uhistuleht","Ühistuleht : Eesti ühistegelaste häälekandja","2011-08-01","2021-03-01","Estonian","Estonia",9.58904109589041,"Ühistuleht : Eesti ühistegelaste häälekandja<br>From <b>2011-08-01</b> to <b>2021-03-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1358","uhistulehtrus","Ühistuleht : издание для догадливого читателя","2015-12-01","2021-03-01","Russian","Estonia",5.25205479452055,"Ühistuleht : издание для догадливого читателя<br>From <b>2015-12-01</b> to <b>2021-03-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1359","uhisuudised","\u000d\u000aÜhistegelised Uudised","1922-12-15","1940-11-01","Estonian","Estonia",17.8931506849315,"\u000d\u000aÜhistegelised Uudised<br>From <b>1922-12-15</b> to <b>1940-11-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1360","uhuuuniversaal","Uhuu : Universaal poolekuu žurnaal-ajaleht","1933-03-01","1933-04-01","Estonian","Estonia",0.0849315068493151,"Uhuu : Universaal poolekuu žurnaal-ajaleht<br>From <b>1933-03-01</b> to <b>1933-04-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1361","uitsainusmulgi","Üitsainus Mulgimaa","2017-04-15","2022-01-20","Estonian","Estonia",4.76986301369863,"Üitsainus Mulgimaa<br>From <b>2017-04-15</b> to <b>2022-01-20</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1362","uksleht","1 Leht : tasuta Viljandi nädalaleht","2015-05-16","2022-03-21","Estonian","Estonia",6.85205479452055,"1 Leht : tasuta Viljandi nädalaleht<br>From <b>2015-05-16</b> to <b>2022-03-21</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1363","ukslteataja","Üleriiklise Kaupmeeste Seltside Keskliidu Teated","1932-07-16","1940-02-16","Estonian","Estonia",7.59178082191781,"Üleriiklise Kaupmeeste Seltside Keskliidu Teated<br>From <b>1932-07-16</b> to <b>1940-02-16</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1364","ulak","Ulak","1907-01-01","1910-12-01","Estonian","Estonia",3.91780821917808,"Ulak<br>From <b>1907-01-01</b> to <b>1910-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1365","umaleht","Uma Leht","2008-01-03","2022-02-25","Estonian","Estonia",14.1561643835616,"Uma Leht<br>From <b>2008-01-03</b> to <b>2022-02-25</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1366","universitas","Universitas Tartuensis : Tartu Ülikooli ajaleht","1989-09-01","2009-01-23","Estonian","Estonia",19.4082191780822,"Universitas Tartuensis : Tartu Ülikooli ajaleht<br>From <b>1989-09-01</b> to <b>2009-01-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1367","urvastekirik","Urvaste Kirik : Urvaste Püha Urbanuse Koguduse infoleht","2017-12-16","2020-12-01","Estonian","Estonia",2.96164383561644,"Urvaste Kirik : Urvaste Püha Urbanuse Koguduse infoleht<br>From <b>2017-12-16</b> to <b>2020-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1368","urvastevalla","Urvaste Valla Leht","2014-01-01","2017-12-21","Estonian","Estonia",3.97260273972603,"Urvaste Valla Leht<br>From <b>2014-01-01</b> to <b>2017-12-21</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1369","uskjaelu","Usk ja Elu","1908-01-01","1917-12-19","Estonian","Latvia",9.97260273972603,"Usk ja Elu<br>From <b>1908-01-01</b> to <b>1917-12-19</b><br>issued in <b>Latvia</b> in <b>Estonian</b> language</br>","#899DA4"
"1370","utropravda","Утро правды : орган Ревельского комитета Р.С.-Д.Р.П.","1917-05-30","1918-02-23","Russian","Estonia",0.736986301369863,"Утро правды : орган Ревельского комитета Р.С.-Д.Р.П.<br>From <b>1917-05-30</b> to <b>1918-02-23</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1371","uudised","Uudised","1903-11-20","1905-12-30","Estonian","Estonia",2.11232876712329,"Uudised<br>From <b>1903-11-20</b> to <b>1905-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1372","uudisederapooletu","Uudised : Erapooletu informatsiooni ajaleht","1929-12-14","1930-01-18","Estonian","Estonia",0.0958904109589041,"Uudised : Erapooletu informatsiooni ajaleht<br>From <b>1929-12-14</b> to <b>1930-01-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1373","uudisleht","Uudisleht","1927-07-02","1940-08-07","Estonian","Estonia",13.1095890410959,"Uudisleht<br>From <b>1927-07-02</b> to <b>1940-08-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1374","uudisljutuli","Uudislehe jutulisa : ""Uudislehe"" hinnata kaasanne","1934-04-18","1940-08-07","Estonian","Estonia",6.30958904109589,"Uudislehe jutulisa : ""Uudislehe"" hinnata kaasanne<br>From <b>1934-04-18</b> to <b>1940-08-07</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1375","uudistenaljaosa","Uudiste nalja-osa","1904-08-10","1905-10-22","Estonian","Estonia",1.2,"Uudiste nalja-osa<br>From <b>1904-08-10</b> to <b>1905-10-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1376","uudistevesteosa","Uudiste veste osa","1904-02-17","1905-12-30","Estonian","Estonia",1.86849315068493,"Uudiste veste osa<br>From <b>1904-02-17</b> to <b>1905-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1377","uudnelinn","Uudne Linn","1932-07-14","1937-06-05","Estonian","Estonia",4.8958904109589,"Uudne Linn<br>From <b>1932-07-14</b> to <b>1937-06-05</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1378","uuedajad","Uued Ajad","1933-11-12","1934-03-11","Estonian","Estonia",0.326027397260274,"Uued Ajad<br>From <b>1933-11-12</b> to <b>1934-03-11</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1379","uuewirulaseli","""Uue Wirulase"" lisa","1906-11-05","1907-06-16","Estonian","Estonia",0.610958904109589,"""Uue Wirulase"" lisa<br>From <b>1906-11-05</b> to <b>1907-06-16</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1380","uusaastapoliitiline","Uus Aasta : [poliitiline juhuleht]","1934-12-31","1937-01-01","Estonian","Estonia",2.00547945205479,"Uus Aasta : [poliitiline juhuleht]<br>From <b>1934-12-31</b> to <b>1937-01-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1381","uusaeg","Uus Aeg","1898-12-18","1905-12-10","Estonian","Estonia",6.98082191780822,"Uus Aeg<br>From <b>1898-12-18</b> to <b>1905-12-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1382","uusaegametyhingute","Uus Aeg : Ametiühingute häälekandja","1901-11-09","1930-11-29","Estonian","Estonia",29.0739726027397,"Uus Aeg : Ametiühingute häälekandja<br>From <b>1901-11-09</b> to <b>1930-11-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1383","uusaegjutuli","""Uus Aeg"" : [jutulisa]","1901-08-07","1903-05-31","Estonian","Estonia",1.81369863013699,"""Uus Aeg"" : [jutulisa]<br>From <b>1901-08-07</b> to <b>1903-05-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1384","uusalutaguseteat","Uus Alutaguse Teataja","1934-02-03","1935-02-22","Estonian","Estonia",1.05205479452055,"Uus Alutaguse Teataja<br>From <b>1934-02-03</b> to <b>1935-02-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1385","uuseesti","Uus Eesti","1935-09-18","1940-06-21","Estonian","Estonia",4.76164383561644,"Uus Eesti<br>From <b>1935-09-18</b> to <b>1940-06-21</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1386","uuseestikaupm","Uus Eesti : kaupmeeste ja töösturite häälekandja","1931-09-05","1933-09-27","Estonian","Estonia",2.06301369863014,"Uus Eesti : kaupmeeste ja töösturite häälekandja<br>From <b>1931-09-05</b> to <b>1933-09-27</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1387","uuselu","Uus Elu","1941-07-10","1944-09-14","Estonian","Estonia",3.18356164383562,"Uus Elu<br>From <b>1941-07-10</b> to <b>1944-09-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1388","uusleht","Uusleht","1912-06-23","1918-03-18","Estonian","Estonia",5.73698630136986,"Uusleht<br>From <b>1912-06-23</b> to <b>1918-03-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1389","uuspostimees","Uus Postimees","1917-12-06","1918-01-03","Estonian","Estonia",0.0767123287671233,"Uus Postimees<br>From <b>1917-12-06</b> to <b>1918-01-03</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1390","uusrada","Uus Rada","1941-07-21","1944-07-29","Estonian","",3.02465753424658,"Uus Rada<br>From <b>1941-07-21</b> to <b>1944-07-29</b><br>issued in <b></b> in <b>Estonian</b> language</br>","#899DA4"
"1391","uusrahvahaal","Uus Rahva Hääl","1927-02-01","1927-12-30","Estonian","Estonia",0.90958904109589,"Uus Rahva Hääl<br>From <b>1927-02-01</b> to <b>1927-12-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1392","uusrajalane","Uus Rajalane","1926-02-18","1929-05-24","Estonian","Estonia",3.26301369863014,"Uus Rajalane<br>From <b>1926-02-18</b> to <b>1929-05-24</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1393","uussona","Uus Sõna : rahvuslik informatsioonileht erakondliku kuuluvuseta","1934-12-21","1935-11-13","Estonian","Estonia",0.895890410958904,"Uus Sõna : rahvuslik informatsioonileht erakondliku kuuluvuseta<br>From <b>1934-12-21</b> to <b>1935-11-13</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1394","uustoehaal","Uus Tõe Hääl","1934-01-06","1935-01-26","Estonian","Estonia",1.05479452054795,"Uus Tõe Hääl<br>From <b>1934-01-06</b> to <b>1935-01-26</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1395","uusvirulane","Uus Virulane","1906-11-01","1907-06-15","Estonian","Estonia",0.619178082191781,"Uus Virulane<br>From <b>1906-11-01</b> to <b>1907-06-15</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1396","vaatleja","Vaatleja","1906-05-01","1906-07-04","Estonian","Estonia",0.175342465753425,"Vaatleja<br>From <b>1906-05-01</b> to <b>1906-07-04</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1397","vaatlejali","""Vaatleja"" lisa","1906-05-20","1906-07-01","Estonian","Estonia",0.115068493150685,"""Vaatleja"" lisa<br>From <b>1906-05-20</b> to <b>1906-07-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1398","vaatsa","Väätsa Valla Teataja","2003-01-01","2017-08-01","Estonian","Estonia",14.5917808219178,"Väätsa Valla Teataja<br>From <b>2003-01-01</b> to <b>2017-08-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1399","vabadus","Wabadus","1906-01-02","1908-10-31","Estonian","Estonia",2.83013698630137,"Wabadus<br>From <b>1906-01-02</b> to <b>1908-10-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1400","vabaduseli","""Vabaduse"" lisa","1906-02-10","1906-07-14","Estonian","Estonia",0.421917808219178,"""Vabaduse"" lisa<br>From <b>1906-02-10</b> to <b>1906-07-14</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1401","vabaduspeterburi","Vabadus","1917-06-20","1917-10-31","Estonian","Estonia",0.364383561643836,"Vabadus<br>From <b>1917-06-20</b> to <b>1917-10-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1402","vabaeesti","Vaba Eesti","1922-01-02","1924-04-17","Estonian","Estonia",2.29041095890411,"Vaba Eesti<br>From <b>1922-01-02</b> to <b>1924-04-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1403","vabaeestimajanduselu","Vaba Eesti : majanduselu ja päevaküsimused","1931-02-28","1931-10-10","Estonian","Estonia",0.613698630136986,"Vaba Eesti : majanduselu ja päevaküsimused<br>From <b>1931-02-28</b> to <b>1931-10-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1404","vabaeestisona","Vaba Eesti Sõna = Free Estonian Word : Estonian weekly","1949-06-11","2010-12-30","Estonian","United States",61.5945205479452,"Vaba Eesti Sõna = Free Estonian Word : Estonian weekly<br>From <b>1949-06-11</b> to <b>2010-12-30</b><br>issued in <b>United States</b> in <b>Estonian</b> language</br>","#899DA4"
"1405","vabaeestlane","Vaba Eestlane = Free Estonian","1952-01-03","2001-12-28","Estonian","Canada",50.0191780821918,"Vaba Eestlane = Free Estonian<br>From <b>1952-01-03</b> to <b>2001-12-28</b><br>issued in <b>Canada</b> in <b>Estonian</b> language</br>","#899DA4"
"1406","vabamaaparnu","Vaba Maa : Pärnu väljaanne","1920-10-01","1936-10-30","Estonian","Estonia",16.0904109589041,"Vaba Maa : Pärnu väljaanne<br>From <b>1920-10-01</b> to <b>1936-10-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1407","vabanaine","Vaba Naine","1932-01-02","1932-06-30","Estonian","Estonia",0.493150684931507,"Vaba Naine<br>From <b>1932-01-02</b> to <b>1932-06-30</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1408","vabasaaremaa","Vaba Saaremaa","1919-01-23","1919-06-21","Estonian","Estonia",0.408219178082192,"Vaba Saaremaa<br>From <b>1919-01-23</b> to <b>1919-06-21</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1409","vabasona","Vaba Sõna : rahvuslik informatsioonileht ilma erakondliku kuuluvuseta","1933-10-22","1934-11-22","Estonian","Estonia",1.08493150684932,"Vaba Sõna : rahvuslik informatsioonileht ilma erakondliku kuuluvuseta<br>From <b>1933-10-22</b> to <b>1934-11-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1410","vabasonapetseri","Vaba Sõna","1932-05-07","1932-09-03","Estonian","Russia",0.326027397260274,"Vaba Sõna<br>From <b>1932-05-07</b> to <b>1932-09-03</b><br>issued in <b>Russia</b> in <b>Estonian</b> language</br>","#899DA4"
"1411","vaikemaarjav","Väike-Maarja Valla Infoleht","2005-01-20","2022-03-11","Estonian","Estonia",17.1479452054795,"Väike-Maarja Valla Infoleht<br>From <b>2005-01-20</b> to <b>2022-03-11</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1412","vaivarakaja","Vaivara Kaja","2014-01-01","2017-04-15","Estonian","Estonia",3.28767123287671,"Vaivara Kaja<br>From <b>2014-01-01</b> to <b>2017-04-15</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1413","vaivarakajarus","Vaivara Kaja [vene k]","2014-01-01","2017-04-15","Russian","Estonia",3.28767123287671,"Vaivara Kaja [vene k]<br>From <b>2014-01-01</b> to <b>2017-04-15</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1414","valgalinna","Valga Linna Leht","2011-06-01","2017-12-10","Estonian","Estonia",6.53150684931507,"Valga Linna Leht<br>From <b>2011-06-01</b> to <b>2017-12-10</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1415","valgalinnarus","Valga Linna Leht : [Валгаская городская газета]","2015-03-01","2017-12-10","Russian","Estonia",2.78082191780822,"Valga Linna Leht : [Валгаская городская газета]<br>From <b>2015-03-01</b> to <b>2017-12-10</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1416","valgamaalane","Valgamaalane","2007-05-03","2017-10-31","Estonian","Estonia",10.5041095890411,"Valgamaalane<br>From <b>2007-05-03</b> to <b>2017-10-31</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1417","valgateataja","Valga Teataja : Valga valla infoleht","2018-08-27","2021-09-01","Estonian","Estonia",3.01643835616438,"Valga Teataja : Valga valla infoleht<br>From <b>2018-08-27</b> to <b>2021-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1418","valgateatajaew","Valga Teataja","1941-07-10","1944-08-17","Estonian","Estonia",3.10684931506849,"Valga Teataja<br>From <b>1941-07-10</b> to <b>1944-08-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1419","valgusorava","Valgus : Orava valla leht","2008-06-01","2017-08-06","Estonian","Estonia",9.18630136986301,"Valgus : Orava valla leht<br>From <b>2008-06-01</b> to <b>2017-08-06</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1420","valikromaanidrahvaleli","Valikromaanid : ""Rahvalehe"" ilukirjanduslik lisa","1940-08-05","1940-09-17","Estonian","Estonia",0.117808219178082,"Valikromaanid : ""Rahvalehe"" ilukirjanduslik lisa<br>From <b>1940-08-05</b> to <b>1940-09-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1421","valiseesti","Välis-Eesti : sõltumatu informatsiooni, kultuuriküsimuste ja majanduse ajaleht","1944-10-29","1995-12-01","Estonian","Sweden",51.1232876712329,"Välis-Eesti : sõltumatu informatsiooni, kultuuriküsimuste ja majanduse ajaleht<br>From <b>1944-10-29</b> to <b>1995-12-01</b><br>issued in <b>Sweden</b> in <b>Estonian</b> language</br>","#899DA4"
"1422","valiuudised","Vali Uudised : Põltsamaa piirkonna ajaleht","2017-01-04","2019-04-17","Estonian","Estonia",2.28219178082192,"Vali Uudised : Põltsamaa piirkonna ajaleht<br>From <b>2017-01-04</b> to <b>2019-04-17</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1423","valjalakaja","Valjala Kaja : Valjala kandi infoleht","2018-03-30","2021-12-22","Estonian","Estonia",3.73424657534247,"Valjala Kaja : Valjala kandi infoleht<br>From <b>2018-03-30</b> to <b>2021-12-22</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1424","vallaelu","Vallaelu : Laimjala valla teabeleht","2014-06-01","2017-12-01","Estonian","Estonia",3.5041095890411,"Vallaelu : Laimjala valla teabeleht<br>From <b>2014-06-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1425","vallaelutahtvere","Valla Elu : Tähtvere valla kuukiri","2012-02-01","2017-12-01","Estonian","Estonia",5.83561643835616,"Valla Elu : Tähtvere valla kuukiri<br>From <b>2012-02-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1426","vallakaja","Vallakaja : Laeva valla infoleht","2014-01-01","2017-09-01","Estonian","Estonia",3.66849315068493,"Vallakaja : Laeva valla infoleht<br>From <b>2014-01-01</b> to <b>2017-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1427","vallakareda","Vallaleht : Kareda valla infoleht","2008-04-01","2017-10-01","Estonian","Estonia",9.50684931506849,"Vallaleht : Kareda valla infoleht<br>From <b>2008-04-01</b> to <b>2017-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1428","vallapohjaparnu","Valla Teataja : Põhja-Pärnumaa valla ajaleht","2018-04-30","2022-02-28","Estonian","Estonia",3.83561643835616,"Valla Teataja : Põhja-Pärnumaa valla ajaleht<br>From <b>2018-04-30</b> to <b>2022-02-28</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1429","vallasonumid","Valla Sõnumid : Lüganuse kuuleht","2014-01-01","2017-12-01","Estonian","Estonia",3.91780821917808,"Valla Sõnumid : Lüganuse kuuleht<br>From <b>2014-01-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1430","vallasonumidrus","Valla Sõnumid : инфогазета волости Люганузе","2015-01-01","2017-12-01","Russian","Estonia",2.91780821917808,"Valla Sõnumid : инфогазета волости Люганузе<br>From <b>2015-01-01</b> to <b>2017-12-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1431","vallateataja","Valla Teataja : Mooste valla leht","2014-06-01","2017-06-01","Estonian","Estonia",3.0027397260274,"Valla Teataja : Mooste valla leht<br>From <b>2014-06-01</b> to <b>2017-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1432","vallavaatleja","Valla Vaatleja : Kehtna valla ajaleht","2004-02-07","2021-12-01","Estonian","Estonia",17.827397260274,"Valla Vaatleja : Kehtna valla ajaleht<br>From <b>2004-02-07</b> to <b>2021-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1433","vanapeterburi","Peterburi Teataja","1908-09-14","1914-11-29","Estonian","Russia",6.21095890410959,"Peterburi Teataja<br>From <b>1908-09-14</b> to <b>1914-11-29</b><br>issued in <b>Russia</b> in <b>Estonian</b> language</br>","#899DA4"
"1434","vandra","Vändra Teataja","2014-01-31","2018-03-29","Estonian","Estonia",4.15890410958904,"Vändra Teataja<br>From <b>2014-01-31</b> to <b>2018-03-29</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1435","vandrasonumed","Wändra Sõnumed","1932-11-19","1933-12-23","Estonian","Estonia",1.09315068493151,"Wändra Sõnumed<br>From <b>1932-11-19</b> to <b>1933-12-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1436","vandrauudised","Vändra Uudised : ""Pärnu Päevalehe"" lisa","1935-03-14","1939-06-01","Estonian","Estonia",4.21917808219178,"Vändra Uudised : ""Pärnu Päevalehe"" lisa<br>From <b>1935-03-14</b> to <b>1939-06-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1437","varblavalla","Varbla valla infoleht","2004-02-01","2017-10-18","Estonian","Estonia",13.7205479452055,"Varbla valla infoleht<br>From <b>2004-02-01</b> to <b>2017-10-18</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1438","varemeisttousebk","Varemeist Tõuseb Kättemaks : ühe Eesti SS Diviisi nädalaleht","1944-05-13","1945-04-01","Estonian","Poland",0.884931506849315,"Varemeist Tõuseb Kättemaks : ühe Eesti SS Diviisi nädalaleht<br>From <b>1944-05-13</b> to <b>1945-04-01</b><br>issued in <b>Poland</b> in <b>Estonian</b> language</br>","#899DA4"
"1439","varskavalla","Värska Valla Sõnumid","2011-02-01","2017-09-01","Estonian","Estonia",6.58630136986301,"Värska Valla Sõnumid<br>From <b>2011-02-01</b> to <b>2017-09-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1440","varstuvalla","Varstu Valla Infoleht","2014-01-01","2016-12-01","Estonian","Estonia",2.91780821917808,"Varstu Valla Infoleht<br>From <b>2014-01-01</b> to <b>2016-12-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1441","vasalemma","Vasalemma Vald","2006-03-01","2017-10-01","Estonian","Estonia",11.5945205479452,"Vasalemma Vald<br>From <b>2006-03-01</b> to <b>2017-10-01</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1442","vasalemmarus","Vasalemma Vald : информационный листок","2017-01-01","2017-10-01","Russian","Estonia",0.747945205479452,"Vasalemma Vald : информационный листок<br>From <b>2017-01-01</b> to <b>2017-10-01</b><br>issued in <b>Estonia</b> in <b>Russian</b> language</br>","#C7B19C"
"1443","vasar","Vasar : muinsuskaitseleht : [ajalehe Sirp lisa]","2009-05-15","2009-10-23","Estonian","Estonia",0.441095890410959,"Vasar : muinsuskaitseleht : [ajalehe Sirp lisa]<br>From <b>2009-05-15</b> to <b>2009-10-23</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1444","vastseliina","Vastseliina Valla Teated","2014-04-01","2017-12-13","Estonian","Estonia",3.7041095890411,"Vastseliina Valla Teated<br>From <b>2014-04-01</b> to <b>2017-12-13</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
"1445","vemmal","Vemmal : ""Edasi"" hinnata lisa : [Illustreeritud pilkeleht]","1923-01-01","1923-06-10","Estonian","Russia",0.438356164383562,"Vemmal : ""Edasi"" hinnata lisa : [Illustreeritud pilkeleht]<br>From <b>1923-01-01</b> to <b>1923-06-10</b><br>issued in <b>Russia</b> in <b>Estonian</b> language</br>","#899DA4"
"1446","verioravalla","Veriora Valla Vaatleja","2008-02-01","2017-09-08","Estonian","Estonia",9.60821917808219,"Veriora Valla Vaatleja<br>From <b>2008-02-01</b> to <b>2017-09-08</b><br>issued in <b>Estonia</b> in <b>Estonian</b> language</br>","#899DA4"
